time,user_name,user_color,message
7560,bigsavinkov,,"NOW"
7560,nightlightwizard,#1E90FF,"hiyori death"
7560,chunmeru,#8A2BE2,"om"
7560,dudewithhotdog,,"MONKA"
7560,key_dream,#511F7F,"Camilia's RP Reaper lmao"
7561,xxstaz,#FF69B4,"NOW"
7561,teletric,#FFFFFF,"SUS HAND"
7561,艾倫迫 (3king3plus),#1E90FF,"SCHIZO"
7561,grecodan_,#FF0000,"NOW"
7561,aqweds567890,#FF0000,"FIRE"
7561,wanhskr,,"OM"
7561,kriko36,#DAA520,"om"
7561,apackofjjs,#1E90FF,"Looking"
7561,a_l_i_08,#00FF7F,"NOW RAAAHHHHHHH"
7561,steve_jumper,,"NOW"
7561,albertunderscore,#DAA520,"camel Rage0"
7561,nevermet,#FF7F50,"go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU"
7561,rachinova,#FF0000,"NOW"
7561,blackberry792,#FF0B85,"NOW 󠀀"
7561,blood0225,#0000FF,"om"
7562,cybernetichype,#DAA520,"xdx NOW"
7562,pittfromars,#FF69B4,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀"
7562,unkown876,#FF0000,"NOW"
7562,nightjesterx,#8A2BE2,"NOW DIE"
7562,melako__motoda,#FF0000,"NOW"
7563,joshuathevictor,,"minibotCheer minibotCheer minibotCheer minibotCheer minibotCheer minibotCheer"
7563,linds_nom,#FF0000,"NOW"
7563,tygah_,#FF4081,"om 󠀀"
7563,정상말고 (dltkd565656),,"Violence"
7563,playmaker2077,,"holy"
7563,ankedragonsong,#008000,"What?"
7563,and_steven,#FF69B4,"DatSheffy DIE DIE DIE"
7564,prof_happy,,"KEKW"
7564,simplepotat,#FF7F50,"MONKA"
7564,spytes,#00118F,"Pog that hand"
7564,ninjakai03,#2E8B57,"NOW"
7564,blank_budder,#00FF7F,"D:"
7564,fraudulein,#9ACD32,"D:"
7564,gnarat98106,#FF0000,"WHOA"
7565,kimpribat,#1E90FF,"om"
7565,iwillpotato,#FF0000,"HOLY"
7565,艾倫迫 (3king3plus),#1E90FF,"om"
7565,chunmeru,#8A2BE2,"NOW"
7565,giraffge,#B50F00,"D:"
7565,emberemigirl,,"NOW"
7566,empytm,#9ACD32,"HOLY"
7566,a_l_i_08,#00FF7F,"MONKA"
7566,oleccy,#B22222,"D:"
7566,lka080,#DAA520,"camel NOW"
7566,shruggylost,#E7D2BA,"NOW"
7566,gdfirelord,,"hiyori"
7566,sipthesep,,"NOW"
7566,delfofthebla,#FF0000,"camilla HATES you"
7567,loganisbored_,#1E90FF,"om 󠀀"
7567,guillermme,#FFFF00,"holy NOW"
7567,sansquick,#FF0000,"Gayge wtf"
7567,arne_ooo_,#E2D824,"AnnyLebronJam  anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam"
7567,nanekos55,#B22222,"monkaTOS"
7567,rndmscreen,#8A2BE2,"D:"
7567,recon_tfzh,#FF0000,"She is BIGMAD"
7567,shillianne,#8A2BE2,"NOW"
7567,relativistickillthistle,#008000,"NO CHILL MONKA"
7567,linds_nom,#FF0000,"hiyori"
7567,societyinhabiter8,#FF7F50,"D:"
7567,darez_0,#0000FF,"DD:"
7567,sanvid13,,"NOW"
7567,bigsavinkov,,"D:"
7568,chocoplayzmc,#D2691E,"om 󠀀"
7568,deployerx,#1E90FF,"om"
7568,demowned,#8A2BE2,"susge"
7568,rachinova,#FF0000,"KEKW"
7568,fantastic_foxx,#FF0000,"xdx NOW"
7568,dallintheravenclaw,#DAA520,"O-oh..."
7568,ermenjoyer,#FF0000,"om"
7568,tako_orava,#8A2BE2,"KEKW"
7569,ktonieskacze27,,"D:"
7569,oliwierb31,#8A2BE2,"D:"
7569,艾倫迫 (3king3plus),#1E90FF,"uuh HOLY"
7569,deminica_kashada,#FF4500,"NOW"
7569,srcrazyman,,"D:"
7569,starcultiniser,#CC0000,"D: chill"
7569,blargarble,#FF4500,"MONKA"
7569,thelimpdic,#1E90FF,"the salt om"
7569,rmu_395,#FF0000,"AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep  AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam"
7569,amit12072001,#1E90FF,"MONKA"
7570,wisp_154,,"om 󠀀"
7570,darkfi9hter,#6F18AA,"AnnyLebronJam  go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny"
7570,brussail,#E8DBA7,"om"
7570,derflo1234,#1E90FF,"D:"
7570,gamehead130,#FF0000,"NOW die"
7570,xann666,,"om"
7570,syxside,#0000FF,"D:"
7570,drunkensugarglider,#9ACD32,"D:"
7571,forsakenred1,#00FF7F,"D:"
7571,jessejames037,#8A2BE2,"MONKA"
7571,lka080,#DAA520,"camel NOW camel NOW camel NOW camel NOW"
7571,apackofjjs,#1E90FF,"go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU go anny annytfKURU"
7571,ayaaato1,#FF7F50,"monkaLaugh gamer mode"
7572,woopwoopboopdatsnoot,#8A2BE2,"D:"
7572,horuno2020,#FF0000,"D:"
7572,theknight189_,#FF0000,"HOLY"
7572,albertunderscore,#DAA520,"plimp Rage0"
7572,ozsoymurat61,#B22222,"D:"
7572,senyksia,#8A2BE2,"LUL"
7573,undatedsummer5,#FF69B4,"sus"
7573,y2kyugi,#B22222,"D:"
7573,sredniw1234,#FF4500,"D;"
7573,ibufundref,,"MONKA"
7573,kazulana423,#008000,"STAKE UP, CHUG UP  STAKE UP, CHUG UP  STAKE UP, CHUG UP  STAKE UP, CHUG UP  STAKE UP, CHUG UP"
7573,kaionacho,#FF0000,"Quins"
7574,zetsuboutadakota,#54FF4F,"ani quins"
7574,zutetony,#2E8B57,"om"
7574,kemiad07,#C9FF00,"D:"
7574,infinex_infinity,#FF0000,"quens mhm"
7576,fishyyfish7,#5F9EA0,"grab a rope NOW"
7576,hokkaidoubare,#8A2BE2,"KEKW"
7576,emberemigirl,,"D:"
7576,ed_899,#FF0000,"GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx"
7576,艾倫迫 (3king3plus),#1E90FF,"D:"
7577,angryluigi13,#008000,"monkaW"
7578,oleccy,#B22222,"o7"
7578,angel110197,#FF0000,"o7"
7579,tnk_o_o,#FFA5D2,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam 󠀀"
7579,1stofspringyear1,,"Ojou-sama laugh"
7580,b_o_r_i_s,#1E90FF,"EZ"
7580,redonemonster,#FF0000,"om"
7581,sirjectar,#00FF7F,"HOLY hand"
7581,goldenmemez369,#FF69B4,"#GamblingLost"
7581,nosok3735,#1E90FF,"o7"
7581,rachinova,#FF0000,"PepeLaugh"
7582,strychuu,#33E7F7,"EZ"
7582,blackbird10a,#0000FF,"she’s malding on"
7582,deployerx,#1E90FF,"om 󠀀"
7582,kaofts,#FFF200,"om"
7582,sixxy6,#FF69B4,"o7"
7583,steve_jumper,,"o7"
7583,rndmscreen,#8A2BE2,"GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx"
7583,blargarble,#FF4500,"o7"
7583,antoner2311,#FF0000,"o7"
7583,ninjakai03,#2E8B57,"HOLY"
7583,ryodragon7,#173497,"EZ Clap"
7584,ericbartender,#FF69B4,"60k down the drain zamn"
7584,qdandyq,,"om"
7584,fizo5,#8F1414,"om 󠀀"
7584,henryex,#FF0000,"om"
7584,thatooneeguy,#1E90FF,"vedal is literally throwing lmao"
7584,wanhskr,,"O7"
7584,cluelesscatburger,#00FF7F,"om 󠀀"
7584,gamingglatiator,#FF6B00,"om"
7584,am_i_cursed,#1E90FF,"om"
7584,arne_ooo_,#E2D824,"Please look down vedal PLEASE Please look down vedal PLEASE Please look down vedal PLEASE Please look down vedal PLEASE Please look down vedal PLEASE"
7584,nightlightwizard,#1E90FF,"EZ"
7584,flimax21,,"om"
7585,mal322,#FF69B4,"om 󠀀"
7585,rapture132,#1E90FF,"om"
7585,loogigi,#1E90FF,"xdx"
7585,sir_kregory,#5F9EA0,"EZ"
7585,艾倫迫 (3king3plus),#1E90FF,"o7"
7585,warlobster_,#FF0000,"HOLY JONKER"
7585,denshineko99,#008000,"EDM"
7585,unkown876,#FF0000,"o7"
7585,brisk_avocado,#000000,"EZ"
7586,tirtronixx,#1E90FF,"RIGGED HAND"
7586,dudewithhotdog,,"o7"
7586,reivoon,#1E90FF,"HOLY"
7586,rndmscreen,#8A2BE2,"o7"
7586,wakfi,#FF0000,"om"
7586,finnskiler,#00FF7F,"NOOOO"
7586,rmu_395,#FF0000,"AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep  AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam 󠀀"
7586,mirelurkking,#00FF7F,"EZ"
7586,xchillercode,#00FF7F,"LOL"
7586,skarfang7,#FF7F50,"played"
7586,reallllname,#FF0000,"EZ Clap"
7586,suneater006,#FF9C69,"o7"
7586,hextales,#CC0000,"om"
7586,undatedsummer5,#FF69B4,"NAILS"
7586,derflo1234,#1E90FF,"HOLY"
7587,cynth1aawe,#5F9EA0,"Tutel out"
7587,nessuuss,#DAA520,"om"
7587,friday_donuts,#FF69B4,"om"
7588,emberemigirl,,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam 󠀀"
7588,thelostrune,#1C75D4,"oh"
7588,forsakenred1,#00FF7F,"D: Clap"
7588,deltajugg,#2E8B57,"EZ Clap"
7588,empytm,#9ACD32,"ok"
7588,redundantdna,,"classic"
7589,exit_800mg,#FF0000,"Sure"
7589,jim_jam_devourer_of_gods,#FF69B4,"om 󠀀"
7589,1stofspringyear1,,"OHhohohohoho"
7589,jasongray74,#1E90FF,"AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam"
7589,jankes4333,#FFFFFF,"EZ"
7589,ninjakai03,#2E8B57,"om"
7590,gnarat98106,#FF0000,"o7"
7590,stany_d,,"yeah that's a gg, you are forced to call liar"
7590,neuromyqueen,#FF69B4,"ok"
7590,alia_a,#FF69B4,"Hi Neuro"
7590,blood0225,#0000FF,"o7"
7590,rubicon373,#8A2BE2,"o7"
7590,zacun122,,"om"
7590,renobel,#1E90FF,"o7"
7590,angryluigi13,#008000,"NotLikeThis"
7590,kemiad07,#C9FF00,"xdx"
7590,ordinarymagician_,#008000,"donowall  sadge"
7591,specialagent_feelsdankman,#FF0000,"neuroSad"
7591,amit12072001,#1E90FF,"EZ"
7591,mk2dalek,,"BASED Clap"
7591,enottafanka,#1E90FF,"I care Neuro"
7592,xchillercode,#00FF7F,"RIP"
7592,香菜好好吃 (uugg12345),,"o7"
7592,prapr,#FF4500,"o7"
7592,valproh231,#FF69B4,"EZ Clap"
7593,shillianne,#8A2BE2,"Sure"
7593,akarus,#FF4500,"o7"
7593,earfungi,,"Luckiest hand ever"
7593,superfra8,#1E90FF,"EZ"
7594,fuguesdetachabletail,#FF69B4,"om"
7594,tompp_,#FF69B4,"5Head LEGENDARY PLAY MISTER VEDAL 5Head LEGENDARY PLAY MISTER VEDAL 5Head LEGENDARY PLAY MISTER VEDAL 5Head LEGENDARY PLAY MISTER VEDAL 5Head LEGENDARY PLAY MISTER VEDAL 5Head LEGENDARY PLAY MISTER VEDAL"
7594,cybernetichype,#DAA520,"om"
7595,societyinhabiter8,#FF7F50,"plink-182 if anyone cares"
7595,zetsuboutadakota,#54FF4F,"oh"
7595,blargarble,#FF4500,"SAVED"
7595,wisurubi,#D2691E,"Clap 󠀀"
7596,twiroxi,#1E90FF,"EZ"
7596,denshineko99,#008000,"EDM EDM EDM EDM EDM EDM"
7596,guillermme,#FFFF00,"SAVED"
7596,exit_800mg,#FF0000,"oh"
7596,gamingglatiator,#FF6B00,"oh"
7597,rndmscreen,#8A2BE2,"om"
7597,redundantdna,,"SAVED"
7597,kriko36,#DAA520,"SAVED"
7597,nightjesterx,#8A2BE2,"mhm It's automatic"
7597,giraffge,#B50F00,"SAVED"
7597,arne_ooo_,#E2D824,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7597,anakhronos,#FF4500,"oh"
7597,wakfi,#FF0000,"Gladge game mechanics"
7597,rmu_395,#FF0000,"AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep  AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam"
7597,blackbird10a,#0000FF,"forced"
7597,undatedsummer5,#FF69B4,"SAVED"
7598,dudewithhotdog,,"SAVED"
7598,el_shashin,#1E90FF,"EZ Clap"
7598,rosalina_dev,#FF69B4,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam 󠀀"
7598,nosok3735,#1E90FF,"SAVED"
7598,konomi_io,#8A2BE2,"oh"
7598,艾倫迫 (3king3plus),#1E90FF,"SAVED"
7598,darez_0,#0000FF,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7599,qdandyq,,"SAVED"
7599,deltajugg,#2E8B57,"OfCourse"
7599,finnskiler,#00FF7F,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam 󠀀"
7599,rachinova,#FF0000,"classic"
7599,spytes,#00118F,"oh"
7600,pigheckler,#FF0000,"om 󠀀"
7600,cowwithstick,#1E90FF,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7600,wanhskr,,"saved"
7600,superfra8,#1E90FF,"SAVED"
7600,naraske,#0000FF,"GIGAVEDAL"
7600,kelo_the_green_minstrel,#008000,"D:"
7600,brian0241,,"EZ Clap"
7600,rndmscreen,#8A2BE2,"GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx"
7600,kingsnorlax419,,"GO ANNY"
7601,azakasekai,#FF69B4,"monkaTOS"
7601,hjalnir,#FF00CC,"NOW"
7601,hyperdeath12,#FF0000,"D:"
7601,lichterst,#B22222,"NOW"
7601,amit12072001,#1E90FF,"SAVED"
7601,empytm,#9ACD32,"NOW"
7601,hildaaivt,#FF69B4,"om"
7601,kaofts,#FFF200,"NOPERS"
7601,observer1799,#FF0000,"D:"
7601,hurricate,#008000,"oh oh oh"
7601,reny0071,,"GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL"
7601,cosmic_supernovae,,"tutelxdxSoCute"
7601,hyperpower_2022,#008000,"NOW"
7602,fadiem,,"no"
7602,derflo1234,#1E90FF,"SAVED"
7602,fuguesdetachabletail,#FF69B4,"ICANT"
7602,steve_jumper,,"SAVED"
7602,kriko36,#DAA520,"NO"
7602,prilkrevan,#FF69B4,"classic"
7602,deid_,#FF4500,"NOW"
7602,glitchybutters,#1E90FF,"D:"
7602,feigned999,#FF69B4,"om"
7602,xxvoljin,#8A2BE2,"NOW"
7602,linds_nom,#FF0000,"NOW"
7602,strychuu,#33E7F7,"YES"
7602,ayaaato1,#FF7F50,"AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny AnnyLebronJam ganny"
7602,wakfi,#FF0000,"WICKED"
7602,tnk_o_o,#FFA5D2,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7603,alooouuuu,#9ACD32,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀"
7603,exit_800mg,#FF0000,"YES"
7603,rubicon373,#8A2BE2,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7603,rachinova,#FF0000,"om"
7603,blackbird10a,#0000FF,"game mechanics"
7603,henryex,#FF0000,"YES"
7603,艾倫迫 (3king3plus),#1E90FF,"uuh"
7603,naraske,#0000FF,"NOW"
7603,makoo_xx,#008000,"NOW"
7603,provectus_dk,#FF4500,"NOW"
7603,sussyinowo,#8A2BE2,"D:"
7603,arne_ooo_,#E2D824,"NO dying"
7603,a_hiredarsonist,#1E90FF,"GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx GO TUTEL tutelxdx"
7603,daymoniakk,#FF0000,"EZ"
7604,unkown876,#FF0000,"YES"
7604,valproh231,#FF69B4,"YES"
7604,foodfrogs,#FF4500,"classic"
7604,qdandyq,,"YES"
7604,dudewithhotdog,,"NO"
7604,tupiasplyths,#9ACD32,"oh"
7604,gamingglatiator,#FF6B00,"om"
7604,prapr,#FF4500,"NOW"
7604,camillo2707,#1E90FF,"om"
7604,blargarble,#FF4500,"annytfSpill"
7605,bl1ndace,,"om"
7605,deployerx,#1E90FF,"om"
7605,xukthun,#0000FF,"yes"
7605,phosphexx,#8A2BE2,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀AnnyLebronJam go anny 󠀀"
7605,innos5,#161076,"D:"
7605,khortez_,#FF9900,"AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny AnnyLebronJam Go anny"
7605,fraudulein,#9ACD32,"D: neuro!"
7605,nosok3735,#1E90FF,"AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam anny sweep  AnnyLebronJam anny sweep  AnnyLebronJam anny sweep AnnyLebronJam anny sweep AnnyLebronJam"
7605,shigy__,#008000,"YES"
7605,ragged_potato,,"om"
7605,flank902,,"D:"
7605,wanhskr,,"d:"
7605,greencatdev,#9ACD32,"Erm"
7605,exit_800mg,#FF0000,"om"
7606,giraffge,#B50F00,"om"
7606,angryluigi13,#008000,"SAVED"
7606,helvensam,#FF4500,"om"
7606,oleccy,#B22222,"YES"
7606,dshindov,#FF0000,"YES"
7606,kelo_the_green_minstrel,#008000,"ICANT"
7606,ericratz,#FF7F50,"om"
7606,oliwierb31,#8A2BE2,"YES"
7606,wakfi,#FF0000,"om"
7606,silenceisforever,#1E90FF,"om"
7606,ermenjoyer,#FF0000,"om 󠀀"
7606,ankedragonsong,#008000,"Badass"
7606,teletric,#FFFFFF,"om"
7606,glitchybutters,#1E90FF,"om"
7606,cheesze_potato,#00F5FF,"om"
7608,incarnate_sable,#8A2BE2,"KEKW"
7608,it_is_maci,#FF69B4,"om"
7608,gamehead130,#FF0000,"YES"
7608,mullos,#B22222,"YES"
7608,vanburrger,#1E90FF,"om"
7608,simpusmaximusus,,"So cool"
7608,bigshowhuh,,"om"
7609,avid_scratch,#DAA520,"SAVED"
7609,captainchinchilla,#00AB00,"om 󠀀"
7609,awikin,#FF0000,"om"
7609,tobit0_,#FF69B4,"om"
7609,lagger_1120,#8A2BE2,"om"
7609,rachinova,#FF0000,"ICANT"
7609,dd_maru,#FF7400,"why is neuro so based today"
7609,cluelesscatburger,#00FF7F,"om"
7609,mikeylokey,#FF0000,"om 󠀀"
7609,superskrungy,#00FF7F,"om"
7609,acerrox,#1BCEBB,"om"
7609,blackberry792,#FF0B85,"om"
7609,rare_mantis,#DAA520,"gamer Tutel"
7609,neuroiscute,#FF69B4,"om"
7609,lexant41,#DAA520,"om"
7612,suneater006,#FF9C69,"GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel GO Tutel"
7612,nevermet,#FF7F50,"annytfSpill Tutel"
7612,kazulana423,#008000,"STAKE UP, CHUG UP. STAKE UP, CHUG UP.  STAKE UP, CHUG UP. STAKE UP, CHUG UP.  STAKE UP, CHUG UP. STAKE UP, CHUG UP."
7612,hurricate,#008000,"om om om @vedal987"
7612,loganisbored_,#1E90FF,"om"
7612,innos5,#161076,"annytfSpill"
7612,glorytocobrastan,#B22222,"YES"
7612,lizzylovelily,#FF69B4,"om"
7612,thekiller101555,#FF0000,"om om"
7612,fbcpck,#FF69B4,"WICKED"
7612,heartheartheartwink,,"GIGAVEDAL"
7612,dudewithhotdog,,""water" Sure"
7613,ur_boi_pika,#DAA520,"om"
7613,bittersteel098,#FF0000,"come on anny you have to win"
7613,reallllname,#FF0000,"om"
7613,dinmoree,,"sure water"
7613,sirlich___,#DAA520,"om"
7613,blackbird10a,#0000FF,"WICKED"
7613,feigned999,#FF69B4,"ngl"
7614,steve_jumper,,"om"
7614,rapture132,#1E90FF,"WICKED"
7614,b_o_r_i_s,#1E90FF,"LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL"
7614,mortymate_,#008000,"om"
7614,trynira,#DAA520,"om 󠀀"
7614,wormun,#FF0000,"YES very cool play"
7614,spamwan,#9D3EFF,"om"
7614,fizo5,#8F1414,"CatYes"
7614,i_dont_know_bud,,"feyrea1Hydrate"
7614,rai_alexandre,#8A2BE2,"YES"
7615,loogigi,#1E90FF,"i got CHILLS"
7615,societyinhabiter8,#FF7F50,"FIRE"
7615,pkmntrainer_satoshi,#9ACD32,"WICKED"
7616,prapr,#FF4500,"om"
7616,girlwithautism,,"it was cool"
7616,virtual_russian_,#0000FF,"om"
7616,kardy_n,#8A2BE2,"yes"
7616,tnk_o_o,#FFA5D2,"classic annytfSpill"
7617,unlovedguy,#00FF7F,"scammer987"
7617,naraske,#0000FF,"WICKED tutelRum"
7617,a_hiredarsonist,#1E90FF,"WICKED"
7617,reivoon,#1E90FF,"WICKED"
7617,krrotlol,#FF7F50,"WICKED"
7617,loom_osu,#9ACD32,"WICKED"
7617,forsakenred1,#00FF7F,"om So Cool"
7617,idontonlysaypog,#0000FF,"om"
7618,darkest_leper,,"yeah sure"
7618,sanvid13,,"SO COOL"
7618,xchillercode,#00FF7F,"the scuff after ruined the moment lol"
7618,arne_ooo_,#E2D824,"vedalWICKED"
7618,kriko36,#DAA520,"hesRight"
7618,blackbird10a,#0000FF,"“water”"
7618,nonn_z,#00FF7F,"GIGAVEDAL"
7619,emberemigirl,,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam 󠀀"
7619,cuernodmamut,#00FF7F,"om"
7619,thekiller101555,#FF0000,"LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL"
7619,anmoljacob,#00FF7F,"WICKED"
7619,fadiem,,"and Cold"
7619,dseta_,,"hesRight"
7619,simplepotat,#FF7F50,"om"
7619,mug9n,#B22222,"TRUEING"
7620,fastntninja,#FF4500,"GO TUTEL MY OSHI GIGAVEDAL GO TUTEL MY OSHI GIGAVEDAL GO TUTEL MY OSHI GIGAVEDAL GO TUTEL MY OSHI GIGAVEDAL 󠀀"
7620,strychuu,#33E7F7,"hesRight"
7620,eskimo420850,#008000,"stayTuteled"
7620,mision_illogical,,"Tutel Tutel Tutel Tutel Tutel"
7620,boboniuss,#1E90FF,"AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY AnnyLebronJam GO ANNY"
7620,starcultiniser,#CC0000,": GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL GO TUTEL GIGAVEDAL"
7620,l1lycutiepie,#FF69B4,"om"
7621,afunyun,#0000FF,"based"
7621,satarath,#FF69B4,"hesRight"
7621,steve_jumper,,"AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam go anny AnnyLebronJam"
7621,ephemeral_defect_,#5F9EA0,"GIGA_OFHELL"
7621,b_o_r_i_s,#1E90FF,"LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL LET'S GO VEDAL GIGAVEDAL"
7621,brussail,#E8DBA7,"true"
7621,yadralf,#DAA520,"water"
7621,skarfang7,#FF7F50,"very cool"
7621,arne_ooo_,#E2D824,"GO ANNY annytfCheer GO ANNY annytfCheer GO ANNY annytfCheer GO ANNY annytfCheer GO ANNY annytfCheer"
7621,derflo1234,#1E90FF,"Wicked"
7621,艾倫迫 (3king3plus),#1E90FF,"WICKED"
7622,feelmycake,#B22222,"GIGANEURO"
7622,fantastic_foxx,#FF0000,"Sure "water" tutelRum"
7622,kelo_the_green_minstrel,#008000,"Aware"
7622,nommy210,#00FFD9,"vnekoAware"
7623,therealmiliuk,#FFFFFF,"hesRight"
7623,observer1799,#FF0000,"hesRight"
7623,exit_800mg,#FF0000,"HopOnCringeAbandonedArchive"
7623,citrusfriendtv,#DAA520,"oof Aware"
7623,hyperdeath12,#FF0000,"HopOnCringeAbandonedArchive"
